62337266;0001;81;1;;04;20181228;63;;;19900205;4712100;;RUA;ITAPETININGA;335;;VILA ARRUDA;18206420;SP;6547;;;;;;;;;
62337423;0001;59;1;;04;20220609;63;;;19900205;4712100;;RUA;CAFELANDIA;30;A;ENGENHO NOVO;06416150;SP;6213;;;;;;;;;
44361111;0001;07;1;VICENTE BENELLI EMPORIO;04;20180828;63;;;19730313;4712100;;AVENIDA;TARUMA;537;;CENTRO;19820000;SP;7267;0018;03291252;;;;;;;
07331445;0001;01;1;COLOMBO;02;0;00;;;20020306;4712100;5611201;VIA;DAS PERAS;265;;GRANJA URUPES;07500000;SP;7037;11;47978569;;;;;LUCASDETILIO@GMAIL.COM;;
62344338;0001;18;1;;08;20081231;71;;;19900207;4712100;;RUA;BENEDITO MERLINO;739;;JARDIM GUANABARA;14405448;SP;6425;;;;;;;;;
44366557;0001;16;1;JARDIM SECLER;08;20231016;01;;;19800814;4712100;;RUA;COSME DE SOUZA;329;;JARDIM SECLER;04243100;SP;7107;11;29457018;;;11;31071598;CARMINHARM@HOTMAIL.COM;;
62347273;0001;64;1;;08;20210326;01;;;19900208;4712100;;RUA;V 12;264;;CIDADE NOVA II;13225575;SP;7233;;;;;;;;;
07331908;0001;27;1;;04;20181227;63;;;20041110;4712100;;RUA;PARATI;70;;JARDIM IMPERIAL;15813115;SP;6323;17;35228859;;;17;35228859;;;
62348800;0001;55;1;;08;20081231;71;;;19900212;4712100;;AVENIDA;GABRIELA ALMEIDA PIRAJA;285;;JRD AEROPORTO II;14400902;SP;6425;;;;;;;;;
62351515;0001;93;1;;08;20070207;01;;;19900206;4712100;;RUA;DISTRITO FEDERAL;829;;CIDADE NOVA;14401342;SP;6425;;;;;;;;;
62351705;0001;00;1;;08;20081231;71;;;19900206;4712100;;RUA;PASCHOAL BOMBICINO;3690;;JDM GUANABARA;14405420;SP;6425;;;;;;;;;
44373900;0001;50;1;BAR E MERCEARIA TEMPONI;08;19880727;01;;;19800821;4712100;;RUA;HENRIQUE JACOBS;662;;ARTHUR ALVIM;03566010;SP;7107;;;;;;;;;
62353305;0001;34;1;;08;19980430;01;;;19900206;4712100;;AVENIDA;RUI BARBOSA;36;;INDUSTRIAL;16700000;SP;6465;;;;;;;;;
62354642;0001;46;1;;08;20081231;71;;;19900220;4712100;;RUA;HENRIQUE LEITAO;285;;VILA MARIA ALTA;02126040;SP;7107;;;;;;;;;
44376176;0001;18;1;;04;20181004;63;;;19800821;4712100;;RUA;GEOLANDIA;748;;VILA MEDEIROS;02217000;SP;7107;;;;;;;;;
62358197;0001;92;1;;04;20180904;63;;;19900302;4712100;;RUA;MARIA CONCEICAO LOURO;37;;VILA LOURO;06900000;SP;6403;;;;;;;;;
62358064;0001;16;1;;08;20081231;71;;;19900223;4712100;;AVENIDA;AFONSO PENA;603;;ESTUARIO;11020003;SP;7071;;;;;;;;;
62360797;0001;95;1;MINI MERCADO JUJERFERSON;08;20100902;01;;;19900302;4712100;;AVENIDA;LITERIO GRECCO;1204;;JD IPANEMA;15600001;SP;6411;;;;;;;;;
62362058;0001;32;1;CASA DE CARNES GABI & CIA;04;20260612;63;;;19900302;4712100;4722901;RUA;GAL LAURO SODRE;565;SALAO;VILA INDUSTRIAL;13035160;SP;6291;19;32733120;;;19;32733120;;;
62366273;0001;01;1;;08;20081231;71;;;19900301;4712100;;RUA;JORGE F GOBBI;1 56;;N BAURU XVI;17065530;SP;6219;;;;;;;;;
62369210;0001;09;1;;08;20100719;54;;;19900219;4712100;;RUA;JOAO CAETANO;117;;MARAPE;11070000;SP;7071;;;;;;;;;
62369442;0001;67;1;;08;20200731;01;;;19691017;4712100;;RUA;BARRA DE GUABIRABA;480;;ITAQUERA;08210010;SP;7107;11;29446895;;;;;amaury@netpoint.com.br;;
62377890;0001;02;1;MERCADINHO COIMBRA;04;20190104;63;;;19900213;4712100;;RUA;PADRE JOSE DE OLIVEIRA;15;;PARQUE JOSE MODENEZ;13495000;SP;6529;;;;;;;;;
44417194;0001;09;1;EMPORIO DAS PALMEIRAS;08;19950831;01;;;19720302;4712100;;RUA;VER.ANISIO LUIZ MARQUES;368;;JD DAS PALMEIRAS;16058703;SP;6155;;;;;;;;;
44417756;0001;06;1;BAR PANORAMA;08;20171129;01;;;19720516;4712100;;AVENIDA;BAGUACU;2209;SALAO;JARDIM PANORAMA;16015290;SP;6155;;;;;;;;;
62384011;0001;70;1;;08;19910402;01;;;19900215;4712100;;RUA;18;100;;JARDIM NOVO MUNDO;18110008;SP;7243;;;;;;;;;
62387998;0001;86;1;MERCEARIA SANTANA;08;19920831;01;;;19900215;4712100;;RUA;PIMENTEIRAS;509;;PQ INDUSTRIAL;12235750;SP;7099;;;;;;;;;
62388186;0001;55;1;;08;20051005;01;;;19900214;4712100;;RUA;RITA DE C.R.PARANAGUA;210;;PQUE ELOY CHAVES;13212150;SP;6619;;;;;;;;;
44428381;0001;80;1;;08;20051206;01;;;19720403;4712100;;RUA;ARLINDO ABRAO;20;;PARANAPOLIS;16900187;SP;6141;;;;;;;;;
62392394;0001;28;1;;08;20081231;71;;;19900221;4712100;;RUA;GASTAO RAUL F BOUSQUET;74;;JARDIM IPE;05797000;SP;7107;;;;;;;;;
62395470;0001;59;1;;04;20181220;63;;;19900214;4712100;;RUA;PREFEITO PRESTES MAIA;145;;SUISSA;09424310;SP;6967;;;;;;;;;
62402375;0001;35;1;SAMAR BAR;04;20180906;63;;;19900309;4712100;;RUA;DAVID ARRUDA SOBRINHO;309;;AUGUSTO MORINI;18800000;SP;6877;;;;;;;;;
62403092;0001;08;1;;08;20001110;01;;;19900309;4712100;;RUA;GUIMARAES DE ALMEIDA;168;A;JAGUARE;05330080;SP;7107;;;;;;;;;
62406566;0001;75;1;;08;20080708;01;;;19900306;4712100;;RUA;DUQUE DE CAXIAS;401;;CENTRO;14580000;SP;6455;;;;;;;;;
07337530;0001;79;1;ROTISSERIA DO RAMON;08;20230212;75;;;20050408;4712100;5611201,5611203,5611204,5620104,7729202;VIA DE ACESSO;JOAO ROMAN;450;;CENTRO;12140000;SP;7101;12;36712428;;;12;36741725;CONTATO@MULTICONSLP.COM.BR;;
62410808;0001;02;1;;08;20150209;73;;;19900306;4712100;;RUA;DR CARNEIRO MAIA;114;;VILA AGUA FUNDA;04155050;SP;7107;;;;;;;;;
62411434;0001;31;1;;02;20010210;00;;;19900306;4712100;;RUA;CAP ANTONIO M AMARAL;175;;ALTO DO CARDOSO;12425190;SP;6861;12;36423119;;;;;ISABEL2304@HOTMAIL.COM;;
62418702;0001;47;1;;04;20190321;63;;;19900302;4712100;;RUA;DR MIGUEL VIE FERREIRA;205;;TATUAPE;03071080;SP;7107;;;;;;;;;
62421425;0001;21;1;;08;19940624;06;;;19900301;4712100;;RUA;DEZ;408;;JD BOM RETIRO;13179323;SP;7149;;;;;;;;;
44480366;0001;80;1;;08;20150209;73;;;19740515;4712100;;RUA;URBANO DUARTE;412;;CASA VERDE;02523000;SP;7107;;;;;;;;;
62424148;0001;00;1;;08;19921030;01;;;19900301;4712100;;AVENIDA;DOM PEDRO II;000097;;CENTRO;17420000;SP;6657;;;;;;;;;
07338988;0001;42;1;;08;20070403;01;;;20050411;4712100;;ESTRADA;DE ITAPECERICA - CAMPO LIMPO;610;;JARDIM SILVANA;06820345;SP;6401;11;41651640;;;;;oseiassilva@hotmail.com;;
44482834;0001;56;1;CASA SANTA TEREZINHA;08;19920720;01;;;19800829;4712100;;RUA;ONZE DE AGOSTO;1004;;CENTRO;18270001;SP;7181;;;;;;;;;
44487536;0001;59;1;;08;19891213;01;;;19800828;4712100;;RUA;FLORIANOPOLIS;76;;VILA P L BARROS;13060378;SP;6291;;;;;;;;;
07339449;0001;28;1;MERCADINHO PRINCIPAL;08;20130405;01;;;20050329;4712100;;RUA;JOSE VIVALDO DOS REIS;51;LOJA 04;VILA BRITANIA;12460000;SP;6295;12;36625294;;;12;36626069;escritorioassistec@uol.com.br;;
62430814;0001;13;1;MERCADINHO DERVELAN;04;20181227;63;;;19900227;4712100;;RUA;MARTINS AFONSO;1880;;CENTRO;17900000;SP;6389;;;;;;;;;
44508745;0001;31;1;;04;20210406;63;;;19660918;4712100;;ESTRADA;P B TANQUE;S N;;TANQUE;12953162;SP;6181;;;;;;;;;
62442496;0001;00;1;BAR E MERCEARIA PAOLOS VERDE;08;20081231;71;;;19900221;4712100;;RUA;BENEDITA ZAPONI VIEIRA;478;;JARDIM REFLORENDA;18605380;SP;6249;;;;;;;;;
62444781;0001;60;1;;08;20081231;71;;;19900221;4712100;;RUA;DAS PASSIONISTAS;80;;JARDIM STO ANTONIO;14702128;SP;6221;;;;;;;;;
62445143;0001;64;1;;08;20081231;71;;;19900221;4712100;;RUA;DR RUBENS LOBO RIBEIRO;241;;VILA JOAO ADOLFO;18460000;SP;6565;;;;;;;;;
07341263;0001;03;1;;08;20100729;01;;;20050415;4712100;;RUA;ANA NERY;640;SALAO;IPANEMA;16052020;SP;6155;;;;;;;;;
07341328;0001;10;1;;04;20190109;63;;;20050303;4712100;;RUA;LUIZ MUNIZ;174;;SERPA;07700001;SP;6281;;;;;;;;;
07341435;0001;49;1;MERCADINHO BOM PRECO;08;20150209;73;;;20050415;4712100;;ALAMEDA;GRAVIUNA;50;;RECANTO CAMPO BELO;04456130;SP;7107;11;59221085;;;;;;;
44517373;0001;00;1;MERCEARIA BAGGIO;04;20190109;63;;;19800910;4712100;;RUA;CORIFEU DE AZEV MARQUES;220;;CENTRO;14340000;SP;6257;;;;;;;;;
07341493;0001;72;1;;08;20240611;01;;;20050405;4712100;;AVENIDA;PRIMEIRO DE MAIO;455;;VILA VIRGINIA;14030390;SP;6969;16;36337375;;;16;36353787;SLMCONTABILIDADE01@HOTMAIL.COM;;
07341537;0001;64;1;MERCADO SALLES;04;20181017;63;;;20050401;4712100;4721102,4722901;RUA;OLGA;329;;PARQUE DOS CAMARGOS;06436390;SP;6213;11;47456515;;;;;JOAOSSOUTO@IG.COM.BR;;
62458070;0001;45;1;;03;19980813;17;;;19690609;4712100;;RUA;DR LUIZ AYRES;1668;;ARTUR ALVIM;03568000;SP;7107;;;;;;;;;
44536423;0001;04;1;EMPORIO N S FATIMA;04;20220610;63;;;19800904;4712100;;RUA;DA SAUDADE;355;;CENTRO;15150000;SP;6729;;;;;;;;;
44541068;0001;53;1;;08;19961231;01;;;19851231;4712100;;RUA;AMAZONAS;103;;VL BARRA FUNDA;19911710;SP;6795;;;;;;;;;
07343325;0001;16;1;COSTELA DE OURO;08;20181026;01;;;20050311;4712100;;AVENIDA;CLARA MARTINZ ZWARG;1199;;BOPIRANGA;11740000;SP;6543;;;;;;;;;
44546166;0001;83;1;;08;20150209;73;;;19730404;4712100;;RUA;PEDRO DE TOLEDO;232;;CENTRO;19700000;SP;6811;;;;;;;;;
44550341;0001;06;1;;08;19920115;01;;;19800904;4712100;;RUA;JOSE FRANCO CRAVEIRO;57;;CENTRO;13960000;SP;7143;;;;;;;;;
44551646;0001;32;1;;08;20150209;73;;;19800905;4712100;;RUA;ESPIRITO SANTO;226;;JARDIM CRUZEIRO;09350450;SP;6689;;;;;;;;;
44565984;0001;23;1;;08;20150209;73;;;19790905;4712100;;RUA;CANADA;101;;PARQUE DAS NACOES;18900000;SP;7029;;;;;;;;;
44570950;0001;27;1;;03;20150118;21;;;19800911;4712100;;RUA;VINTE;13;;VICENTE DE CARVALHO;11453200;SP;6475;;;;;;;;;
62488499;0001;85;1;;04;20210419;63;;;19900328;4712100;;RUA;ITAPETI;180;A;JD. SANTO EDUARDO;06823210;SP;6401;;;;;;;;;
62491907;0001;58;1;;08;20081231;71;;;19690704;4712100;;RUA;D JOAO V;112;;LAPA;05075060;SP;7107;;;;;;;;;
44582211;0001;55;1;;08;20170403;01;;;19700826;4712100;;RUA;SANTA CATARINA;1596;;CENTRO;18705090;SP;6189;;;;;;;;;
62496773;0001;68;1;BAR E MERCEARIA CASTRO;04;20231127;63;;;19900402;4712100;;RUA;ANTONIO B FERREIRA;489;;CID MUNHOZ JR;06246110;SP;6789;;;;;;;;;
62497623;0001;79;1;;08;19931006;01;;;19900330;4712100;;AVENIDA;JOSE INACIO BICUDO;71;;PUTIM;12225000;SP;7099;;;;;;;;;
07346465;0001;48;1;;04;20260518;63;;;20050331;4712100;;RUA;NINO BOMBONATO;2-8;;VILA MONLEVADE;17030090;SP;6219;14;32123071;;;;;vianaassessoria@ig.com.br;;
44588739;0001;31;1;BERGAMO;02;20050423;00;;;19800916;4712100;4711302,4724500,4721103,4722901,5611203;RUA;BARAO DE MAUA;1143;;VILA VIRGINIA;14091079;SP;6969;16;36101411;;;;;SUPERMERCADOBERGAMO.FINANCEIRO@GMAIL.COM;;
62502331;0001;87;1;;08;20150209;73;;;19700222;4712100;;RUA;DOS RODRIGUES;168;;VL SANTA MARIA;02750000;SP;7107;;;;;;;;;
44589745;0001;03;1;STILO;08;20150209;73;;;19710628;4712100;;RUA;CEL ALFREDO NASCIMENTO;19;;SOUSAS;13024500;SP;6291;;;;;;;;;
62503917;0001;66;1;MERCEARIA ONEIDE;08;19911003;01;;;19900327;4712100;;AVENIDA;DEZESSETE;1341;;SAO BENEDITO;13506737;SP;6979;;;;;;;;;
44592194;0001;37;1;;02;20051103;00;;;19800916;4712100;;AVENIDA;NOSSA SENHORA DA LAPA;1400;;VL NOVA;11520060;SP;6371;11;25751800;13;32277476;;;ADMINISTRATIVOSANTOS@MGCONTECNICA.COM.BR;;
62506183;0001;79;1;;08;20130625;01;;;19900327;4712100;;RUA;JOSE RAMOS FERREIRA;9;PROJ SAO JOSE;ILHA CARAGUATA;11535300;SP;6371;;;;;;;;;
44598589;0001;47;1;;08;20081231;71;;;19800917;4712100;;RUA;DR GURGEL;1400;;VL ESTADIO;19015140;SP;6929;;;;;;;;;
44598696;0001;75;1;;04;20240826;63;;;19800827;4712100;;RUA;COSME PELEGRINE;145;;VILA GEORGINA;13043320;SP;6291;;;;;;;;;
44599165;0001;05;1;;08;20170804;01;;;19720221;4712100;;RUA;JOANOPOLIS;249;;CIDADE JARDIM;13050411;SP;6291;;;;;;;;;
62511233;0001;06;1;MERCEARIA SANCHES;08;19900731;01;;;19900326;4712100;;RUA;ANGELINO PARDINI;109;;RIO ACIMA;18111385;SP;7243;;;;;;;;;
62511274;0001;00;1;;04;20210415;63;;;19900326;4712100;;RUA;REINALDO MARCHESI;25;;CIDADE;14750000;SP;6891;;;;;;;;;
62520044;0001;08;1;;08;19960630;01;;;19900308;4712100;;AVENIDA;NOSSA SENHORA APARECIDA;L 1471;;VILA PAULISTA;17280000;SP;6835;;;;;;;;;
07348560;0001;80;1;MINIMERCADO SAO PAULO;08;20100122;54;;;20050425;4712100;;RUA;OSVALDO CRUZ;880;;CENTRO;17690000;SP;6215;014;34781030;;;014;34786844;uniao@only.com.br;;
62523733;0001;68;1;;08;19920504;01;;;19900314;4712100;;AVENIDA;MIGUEL ACHIOLE FONCECA;94;;GUAIANASES;08210040;SP;7107;;;;;;;;;
07348877;0001;17;1;;08;20260121;01;;;20050426;4712100;;AVENIDA;G;343;;JARDIM BOA VISTA;14620000;SP;6787;16;38260212;;;;;;;
07348871;0001;40;1;;04;20190109;63;;;20050401;4712100;4635499,4723700,5611204,5611203,5620104;AVENIDA;14;1830;;JARDIM CIDADE ALTA;14620000;SP;6787;16;38263510;;;;;riccicontabil@netsite.com.br;;
44620250;0001;08;1;CASA DE CARNE E MERCEARIA AVENIDA;08;19900215;01;;;19730418;4712100;;AVENIDA;02 VILA SAN MARTIN;932;;MATAO;13176102;SP;7149;;;;;;;;;
44622330;0001;94;1;;08;20120802;01;;;19800922;4712100;;RUA;MANUEL LEMES DA SILVA;718;;ITAIM PAULISTA;08122140;SP;7107;;;;;;;;;
44625481;0001;04;1;COMERCIAL NASCIMENTO;02;20050903;00;;;19800922;4712100;;ESTRADA;DE SAO BENTO;8181;;JARDIM DILLY;08590315;SP;6563;11;46478171;;;11;46402797;MERCADOTITOJOSELY@GMAIL.COM;;
62530498;0001;51;1;;08;20150209;73;;;19900314;4712100;;RUA;PRINCESA ISABEL;181;;VILA JUSSARA MARIA;18706020;SP;6189;;;;;;;;;
62536784;0001;24;1;MERCEARIA CANAA II;08;20081231;71;;;19900314;4712100;;RUA;JOAO L VIEIRA TAVARES;1227 1;;JARDIM SAO CONRADO;18076310;SP;7145;;;;;;;;;
07350476;0001;00;1;;04;20190109;63;;;20050406;4712100;;AVENIDA;MARIA CONSUELO BRANDAO TOLENTINO;424;;JARDIM BICAO;13575718;SP;7079;;;;;;;;;
07350833;0001;21;1;;08;20060410;01;;;20050418;4712100;;RUA;ANALIA FRANCO;972;;VILA VIRGINIA;14030170;SP;6969;;;;;;;;;
62546882;0001;42;1;;08;19910621;01;;;19900316;4712100;;RUA;SANTA CLARA;741;FUNDOS;JD JUSSARA;16058703;SP;6155;;;;;;;;;
62550157;0001;48;1;;08;19920903;01;;;19900323;4712100;;RUA;BAHIA;683;;VILA BRASIL;16202045;SP;6229;;;;;;;;;
62550512;0001;89;1;;08;20081231;71;;;19900323;4712100;;AVENIDA;ESTER;741;;CENTRO;13150001;SP;6357;;;;;;;;;
62550611;0001;60;1;BAR E MERCEARIA DO NILSON;04;20181214;63;;;19900323;4712100;;RUA;PEDRO MORASCA;33;;C H M BIAGI;14177305;SP;7135;16;39452402;;;;;;;
62553672;0001;81;1;;08;20081231;71;;;19900321;4712100;;RUA;MACAHUBA;193;;VL STA TEREZINHA;09931270;SP;6377;;;;;;;;;
44662500;0001;64;1;;08;19920623;01;;;19800925;4712100;;RUA;IPIRANGA;1770;;ALTO;13400480;SP;6875;;;;;;;;;
62556543;0001;47;1;;08;20081231;71;;;19900326;4712100;;RUA;PADRE RUY C.DA SILVA;787;;VL ODILON;19904565;SP;6795;;;;;;;;;
62556873;0001;32;1;;08;20020819;01;;;19671101;4712100;;AVENIDA;DO CURSINO;2933;;BOSQUE DA SAUDE;04133300;SP;7107;;;;;;;;;
44664530;0001;00;1;MERCEARIA CABRAL;08;20060102;01;;;19770321;4712100;;AVENIDA;QUINZE;1262;;SAO BENEDITO;13500270;SP;6979;;;;;;;;;
44686095;0001;14;1;;08;20030401;01;;;19730718;4712100;;RUA;ALVARO RIBEIRO;172;;;13465400;SP;6131;;;;;;;;;
07353604;0001;60;1;;02;20050414;00;;;20050414;4712100;;ESTRADA;MUNICIPAL JOSE CORREA DE MORAES;211;;CHAPADINHA;18206800;SP;6547;15;99750561;;;;;madalenacosta@msn.com;;
62586664;0001;31;1;;08;20081231;71;;;19900403;4712100;;RUA;ARACATUBA;616;;JARDIM BELA VISTA;15806335;SP;6323;;;;;;;;;
07355153;0001;09;1;;02;20260116;00;;;20050425;4712100;4729699;RUA;EGYDIO BROCHADO DE ANDRADE;856;;ITOBILANDIA;13715068;SP;6577;19;91938599;;;;;CLAUDETERIBEIRO96@HOTMAIL.COM;;
62588785;0001;12;1;;08;19920930;01;;;19900404;4712100;;RUA;AMELIA GUERRA;208;;VILA AMORIM;08610000;SP;7151;;;;;;;;;
44709095;0001;92;1;QUITANDA E MERCEARIA FLOR DE LIRIO;08;20011119;01;;;19800930;4712100;;RUA;MANOEL DE M ANTUNES;93;C;JD POPULAR;08210040;SP;7107;;;;;;;;;
62589833;0001;97;1;MERCEARIA E AVICOLA XAVIER;08;20081231;71;;;19900402;4712100;;RUA;PAOLO PORPORA;124;;PQ NOVO STO AMARO;05875350;SP;7107;;;;;;;;;
62591573;0001;94;1;;04;20210406;63;;;19900405;4712100;;RUA;NAZARE PAULISTA;272;;JARDIM BRASILIA;13457638;SP;7017;;;;;;;;;
07355668;0001;09;1;;04;20190227;63;;;20050427;4712100;;RUA;ANUNCIATA COZZETO CABRERA;130;;JD. ARROYO;15047277;SP;7097;17;32364006;17;32364006;17;32364006;sc.lima@terra.com.br;;
62597109;0001;05;1;CASA DO NORTE SILVA;08;19930924;01;;;19900405;4712100;;RUA;ROLANDO CURTI;401;;VL SANTA MARGARIDA;04414000;SP;7107;;;;;;;;;
62609607;0001;20;1;;08;20081231;71;;;19900402;4712100;;RUA;MORRINHOS;321;;JD MUTINGA;06246090;SP;6789;;;;;;;;;
07357418;0001;08;1;;08;20060505;01;;;20050427;4712100;;RUA;LIBERDADE;1246;;V S DUMONT;14405294;SP;6425;;;;;;;;;
07357758;0001;20;1;LOJA DE CONVENIENCIA IANCA;02;20050411;00;;;20050411;4712100;4721102,4721103,4729699;RUA;DR ASSIS RIBEIRO;8900;;VILA JACUI;03827001;SP;7107;11;25444515;;;;;IRANI1952@HOTMAIL.COM;;
62618426;0001;60;1;;08;19900730;01;;;19691114;4712100;;AVENIDA;BRIG LUIS ANTONIO;1930;LOJAS 7E9;CENTRO;08210040;SP;7107;;;;;;;;;
62622667;0001;83;1;BAR E MERCEARIA SANTA HELENA;08;19910709;01;;;19900416;4712100;;RUA;DA LAVADEIRA;82;;JD STA C DO LAGO II;13176102;SP;7149;;;;;;;;;
62625660;0001;15;1;;08;19920206;01;;;19900410;4712100;;RUA;MACHADO DE ASSIS;1159;;JOCKEI CLUB;11365010;SP;7121;;;;;;;;;
62626346;0001;57;1;TORINHOS BAR;08;19920515;01;;;19900410;4712100;;RUA;QUARENTA E CINCO;440;;JARDIM FLORENCE;13060014;SP;6291;;;;;;;;;
62626593;0001;53;1;MERCEARIA DO POVO;08;19911211;01;;;19900410;4712100;;AVENIDA;40-A;602;;VILA NOVA;13506737;SP;6979;;;;;;;;;
62627401;0001;23;1;;04;20181214;63;;;19900409;4712100;;RUA;SAMUEL MARTINELLI;523;;PQ RIBEIRAO PRETO;14031500;SP;6969;;;;;;;;;
62629100;0001;39;1;;08;20220505;01;;;19900409;4712100;;ESTRADA;DA COLONIA;3000;;PARELHEIROS;04892000;SP;7107;;;;;;;;;
62630041;0001;19;1;BAR E MERCEARIA DO CARLINHO;08;20081231;71;;;19900329;4712100;;RUA;JOANA DE MELO FARO;328;SALA 1;VICENTE DE CARVALHO;11462000;SP;6475;;;;;;;;;
62639984;0001;02;1;SOARES MAGAZINE;03;19980617;17;;;19900329;4712100;;AVENIDA;ACADEMIA DE SAO PAULO;08;;ITAIM PAULISTA;08121400;SP;7107;;;;;;;;;
07360457;0001;56;1;AVICOLA MAMORI;04;20180920;63;;;20050414;4712100;;RUA;CALIXTO DE ALMEIDA;112;;JARDIM MONJOLO;02961000;SP;7107;011;39992244;;;011;39992244;;;
62644109;0001;19;1;;04;20190320;63;;;19900402;4712100;;AVENIDA;JACAUNA;1978;FRENTE;JD OURO VERDE;13054710;SP;6291;;;;;;;;;
62644208;0001;09;1;;08;20081231;71;;;19900405;4712100;;RUA;ANTONIO CARIA;40;;GUAIANASES;08450010;SP;7107;;;;;;;;;
44782175;0001;73;1;;08;19910927;01;;;19670718;4712100;;FAZENDA;CACHOEIRINHA;S N;;RURAL;14780110;SP;6209;;;;;;;;;
62648159;0001;74;1;;04;20181219;63;;;19900404;4712100;;AVENIDA;NOVE DE JULHO;331;;VILA CASCATINHA;11370020;SP;7121;;;;;;;;;
62651856;0001;84;1;;08;20081231;71;;;19900410;4712100;;RUA;20;331;;JARDIM RIO BRANCO;11349180;SP;7121;;;;;;;;;
62657218;0001;70;1;;08;20081231;71;;;19900410;4712100;;RUA;SAO JOAO DA BOA VISTA;6;;CUMBICA;07183180;SP;6477;;;;;;;;;
62658455;0001;56;1;BAR E MERCEARIA SAO SEBASTIAO;04;20181218;63;;;19900410;4712100;;RUA;LIBERO BADARO;141;;JARDIM ALVORADA;13050660;SP;6291;;;;;;;;;
62659339;0001;51;1;MINI BAR GOMES;02;20051103;00;;;19900410;4712100;;AVENIDA;PEREQUE MIRIM;263;;DIVISA;11668300;SP;6311;;;;;;;;;
62659842;0001;07;1;;08;20081231;71;;;19900410;4712100;;RUA;PADRE FISCHER;1250;;VILA SAO GERALDO;12061600;SP;7183;;;;;;;;;
62662002;0001;01;1;BAR E MERCEARIA SANTA AGDA;08;20150209;73;;;19900406;4712100;;RUA;PEROLA;200;;PARQUE MARABA;07050330;SP;6477;;;;;;;;;
44800712;0001;60;1;MERCADINHO PRISCILA;08;19930129;01;;;19801016;4712100;;RUA;ENIO PIPINO;865;;PQ AUGUSTO PEREIRA;19400000;SP;6931;;;;;;;;;
62665302;0001;36;1;AVICULA VIANA;08;19931117;01;;;19900406;4712100;;RUA;OSCAR SCHERER;12;;VILA CARMELA;07141310;SP;6477;;;;;;;;;
62665864;0001;80;1;;08;20150209;73;;;19900405;4712100;;AVENIDA;SAO PAULO;4655;;VILA ATLANTICA;11730000;SP;6723;;;;;;;;;
62666458;0001;31;1;SUPERMERCADO CLASSICO;08;20081231;71;;;19900405;4712100;;AVENIDA;RAGUEB CHOHFI;4628;;JDIM IGUATEMI;08375000;SP;7107;;;;;;;;;
62666771;0001;70;1;;08;20081231;71;;;19900405;4712100;;RUA;PROF PEDRO ANT PIMENTEL;358;A;JD IGUATEMI;08380070;SP;7107;;;;;;;;;
62667233;0001;08;1;;08;20060720;01;;;19691217;4712100;;RUA;SEN LAMEIRA BITENCOURT;5;;VL CACHOEIRINHA;02633050;SP;7107;;;;;;;;;
62671771;0001;68;1;;08;20150209;73;;;19900330;4712100;;;B CUIABA;SN;;CUIABA;12960000;SP;6749;;;;;;;;;
44817658;0001;66;1;;02;20230108;00;;;19741210;4712100;;RUA;REPUBLICA DO LIBANO;361;;JD CRUZEIRO SUL;13572081;SP;7079;;;;;;;;;
62677679;0001;05;1;;04;20181004;63;;;19700304;4712100;;RUA;ZALINA ROLIM;664;;VILA EDE;02202010;SP;7107;;;;;;;;;
62677562;0001;21;1;;08;20001227;01;;;19900330;4712100;;AVENIDA;MONTEMAGNO;1951;;VL FORMOZA;03371000;SP;7107;;;;;;;;;
62678883;0001;40;1;FILADELFIA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS;08;20081231;71;;;19900330;4712100;;RUA;RIO DE JANEIRO;21;;VARZEA DO SOUZA;06530020;SP;7047;;;;;;;;;
62681176;0001;03;1;BAR E EMPORIO CHELE E GEISE;08;19940801;01;;;19900402;4712100;;RUA;QUINZE;919;;JARDIM SANTA RITA;06694450;SP;6551;;;;;;;;;
44821858;0001;92;1;;08;20081231;71;;;19801016;4712100;;AVENIDA;DR JANUARIO MIRAGLIA;419;;VILA ABERNESSIA;12460000;SP;6295;;;;;;;;;
62681978;0001;13;1;;08;19920201;01;;;19900402;4712100;;RUA;IZABEL ROD.CARRETERO;212;;JARDIM VIENA;15086220;SP;7097;;;;;;;;;
62683081;0001;29;1;;04;20201023;63;;;19900418;4712100;;;ES NEZILIO BANQUERI;201;;VALO VELHO;06857840;SP;6545;;;;;;;;;
62685516;0001;74;1;;08;20090303;54;;;19900417;4712100;;RUA;JOSE ALVES DOS SANTOS;22;F;ITAQUERA;08220450;SP;7107;;;;;;;;;
62686274;0001;33;1;;08;20081231;71;;;19900417;4712100;;RUA;MANUEL HIDALGO;10;;JD NORONHA;04853140;SP;7107;;;;;;;;;
44830487;0001;05;1;CEREALISTA CONCHALENSE;08;20000118;01;;;19801016;4712100;;;BAIR VISCONDE DE INDAIATUBA;S/N;;VISCONDE INDAIATUBA;13835000;SP;6345;;;;;;;;;
62687736;0001;37;1;;08;20020819;01;;;19900420;4712100;;RUA;GAL. E MACHADO BOAVISTA;430;;PARQUE VALENCA;13024500;SP;6291;;;;;;;;;
62690490;0001;52;1;EMPORIO EXCELSIOR;08;20081231;71;;;19900420;4712100;;AVENIDA;SEBASTIAO CAMARGO;SN;;ROSANA;19273000;SP;7265;;;;;;;;;
44835783;0001;07;1;;08;20120229;01;;;19731018;4712100;;ESTRADA;BARREIRO;306;;N S FATIMA;13870672;SP;7083;;;;;;;;;
